roll_mean_aqi_7,roll_mean_aqi_30,roll_std_aqi_7,roll_trend_aqi_7,roll_trend_aqi_30,roll_aqi_momentum,roll_episode_flag,roll_mean_pm25_7,roll_mean_pm10_7,roll_std_pm25_7,lag_aqi_1,lag_aqi_7,lag_aqi_14,lag_aqi_30,lag_pm25_1,lag_pm25_7,lag_pm10_1,lag_co_1,lag_no2_1,lag_temperature_1,lag_wind_speed_1,pm25,pm10,co,no2,o3,so2,nh3,temperature,humidity,wind_speed,pressure,sin_month,cos_month,sin_day_of_year,cos_day_of_year,sin_day_of_week,cos_day_of_week,season_Winter,season_Monsoon,season_Summer,season_Spring,year,quarter,is_weekend,is_covid_lockdown,is_diwali,is_stubble_burning,aqi_saturated,station_encoded,station_season_mean_winter,interact_pm25_humidity,interact_pm25_pm10_ratio,interact_co_pm25,interact_pm10_wind_accum,interact_temp_o3,interact_lag_aqi1_winter,interact_wind_speed_sq,interact_pm25_stubble,station,aqi_actual,aqi_pred,season,month
23.671830173365336,23.671830173365276,23.671416827537193,23.67207818183764,23.670590141977712,23.67059014197767,23.670590141977392,23.671416827537037,23.67059014197783,-144.47049845929126,23.671416827535932,23.670590141977854,23.67141682753592,-144.470499083449,23.6821632215772,-144.47049908178337,23.671416827533648,23.668110134059802,23.67059014197688,23.708750576442952,23.654668724110515,67.42663092253495,26.48639189959501,23.565939256809504,23.668110134061916,23.671416827534163,23.668110134061866,23.671416827534376,23.670590141979527,23.664892591041877,-144.47049882329355,23.670590141978256,23.668110134062445,23.67059014197827,23.668110134062452,23.670590141977968,23.67236162098831,-144.470498823213,23.668110134062502,23.671416827535513,23.67207818183678,23.668110134062495,-144.47049882329364,23.6681101340625,23.67183017336678,23.668110134062502,23.67059014197797,23.67183017336679,23.53499775996697,-144.4704988233122,23.668110134062495,23.72803342165206,23.47545410709423,-144.47049882328145,23.671416827534895,23.668110134058747,23.66811013406266,23.67183017336472,23.67141682753597,noida_sector_1,396.0,395.16630829399577,Winter,1
19.43603808184973,19.436038081849695,19.44107086220367,19.436242277982323,19.435017110222287,19.435017110222244,19.43501711022228,19.435697756300687,19.43501711022238,-119.00283417502418,19.435697756299852,19.435017110222383,19.43569775629976,-119.00283468713019,19.44696720215712,-119.00283468771809,19.466987594354293,19.43297521213499,19.435017110222017,19.435697756297877,19.435017110222013,32.14712477614115,19.460000041504927,19.432975212134714,19.432975212136675,19.435697756298392,19.432975212136686,19.435697756298385,19.430613045528688,19.432043607146415,-119.00283448476809,19.435017110222777,19.432975212137155,19.435017110222777,19.432975212136885,19.43501711022278,19.436475645729118,-119.00283448560111,19.43297521213714,19.43569775629948,19.43624227798162,19.432975212136878,-119.00283448566728,19.43297521213687,19.436038081850885,19.432975212137137,19.43501711022263,19.436038081850892,19.323689291681934,-119.00283448568248,19.432975212136874,19.461002410013304,19.244634870378942,-119.00283448565726,19.43569775629907,19.43297521213381,19.432975212137507,19.436038081849265,19.43569775629985,noida_sector_1,349.0,349.1744803684605,Winter,1
18.096978764615937,18.096978764615983,18.096661885986787,18.097168892541305,18.09602813340225,18.09602813340222,18.096028133402235,18.09666188598683,18.09602813340234,-110.8040696295988,18.096661885985963,18.096028133402342,18.096661885985977,-110.80407010967234,18.097295644802713,-110.80407011039327,18.12579734880141,18.094126913030518,18.096028133401884,18.14000924608579,18.0838058285541,24.981106913631827,18.096661885984144,18.0941269130305,18.0941269130321,18.096661885984712,18.09412691303211,18.096661885984716,18.09602813340366,18.093259333163765,-110.8040699229337,18.113085576497085,18.09412691303256,18.096028133402697,18.094126913032564,18.096028133402704,18.0973861822862,-110.80406992324627,18.09412691303254,18.096661885985743,18.09716889254077,18.094126913032547,-110.80406992330789,18.09412691303254,18.096978764617074,18.09412691303254,18.09602813340271,18.096978764617074,17.992370322754905,-110.80406992332207,18.09412691303254,18.12022428726186,17.92544125217861,-110.80406992329858,18.096661885985267,18.09412691302969,18.094126913029896,18.09697876461485,18.09666188598598,noida_sector_1,340.0,340.6857303984441,Winter,1
22.53756955698271,22.53756955698262,22.537176037562052,22.535692738110033,22.536389004525,22.536389004524665,22.536389004525,22.5371760375621,22.53638900452512,-137.53970050447134,22.53717603756101,22.536389004525137,22.537176037561043,-137.53970109639454,22.53796307833772,-137.5397010973695,22.540124468658128,22.534027951835768,22.536389004524533,22.53717603755868,22.536389004524523,55.318168793774284,22.537176037558684,22.306047264820812,22.534027951837718,22.537176037559384,22.53402795183774,22.537176037559384,22.52506287457845,22.530945120353056,-137.5397008557682,22.53643400957184,22.534027951838294,22.536389004525226,22.534027951838294,22.53638900452553,22.538075513367335,-137.5397008556365,22.534027951838322,22.537176037560666,22.537805669563106,22.534027951838308,-137.5397008557132,22.53402795183831,22.537569556984085,22.53402795183832,22.536389004525244,22.53756955698409,22.407293635108758,-137.5397008557309,22.53402795183831,22.56677926488202,22.385615115512504,-137.53970085570157,22.537176037560084,22.53402795183475,22.53402795183531,22.537569556981556,22.53717603756086,noida_sector_1,379.0,378.83613649197275,Winter,1
22.112467058486434,22.112467058486434,22.11207988257377,22.112555122452026,22.111305536458918,22.11589385615828,22.111305536458936,22.11207988257377,22.11130553645905,-135.38436764017825,22.112079882572743,22.111305536459035,22.112079882572733,-135.38436822313383,22.112854236302407,-135.3843682221528,22.11497534549519,22.10898254378814,22.111305536458442,22.112079882570445,22.111305536458467,53.870146851555866,22.205688470254717,22.108982543788088,22.10898254379003,22.112079882571123,22.108982543790077,22.112079882571113,22.098098970941724,22.100523543876264,-135.38436798468487,22.111305536459472,22.108982543790592,22.111305536459504,22.10898254379063,22.111305536459486,22.11370394588998,-135.38436798519567,22.108982543790624,22.11207988257239,22.112699364947186,22.10898254379064,-135.38436798527096,22.108982543790624,22.112467058487855,22.10898254379063,22.111305536459508,22.112467058487848,21.984647355860503,-135.3843679852883,22.108982543790628,22.140866887384206,21.926813450725184,-135.3843679852595,22.112079882571813,22.10898254378715,22.108982543786517,22.112467058485063,22.112079882572775,noida_sector_1,373.0,373.66621219943283,Winter,1
23.64871586872408,23.648715868723887,23.64830257429626,23.646749530561745,23.64747599153707,23.647475991537057,23.647475991537075,23.648302574296288,23.647475991537203,-144.47270386627713,23.648302574295176,23.64747599153724,23.648302574295393,-144.47270448461512,23.649129165182906,-144.47270448408025,23.68628887356119,23.644996292014113,23.64747599153656,23.68127983235397,23.62276207452023,69.57588484206528,25.340967174341557,23.644996292014074,23.64499629201616,23.648302574293396,23.64499629201621,23.64830257429361,23.634307448947276,23.641772680312748,-144.4727042268988,23.64747599153766,23.644996292016735,23.64747599153766,23.644996292016764,23.64747599153765,23.64924725026028,-144.47270422578796,23.644996292016774,23.648302574294743,23.648963846355112,23.644996292016785,-144.4727042258685,23.644996292016774,23.648715868725414,23.644996292016774,23.64747599153766,23.648715868725418,23.512016730938647,-144.4727042258871,23.644996292016778,23.692504745822244,23.498574936138905,-144.47270422585632,23.648302574294135,23.64499629201304,23.644996292016327,23.6487158687232,23.64830257429501,noida_sector_1,396.0,395.1555556466891,Winter,1
21.009914935468853,21.009914935468732,21.009547785738334,21.010135226173574,21.00881349169267,20.993572600224955,21.00881349169267,21.009547785738366,21.00881349169277,-128.3405960202378,21.009547785737386,21.008813491692795,21.00954778573739,-128.34059656926314,21.019114151950316,-128.34059656868342,21.043339813309306,21.006610652867753,21.00881349169225,21.02265446537213,20.986828371231596,41.23070137827988,21.009547785735226,20.787620490159995,21.006610652869554,21.009547785735876,21.006610652869583,21.00954778573588,20.984860268519615,21.003738892485067,-128.34059634664678,20.99262614639128,21.006610652870034,21.008813491693193,21.006610652870048,21.008813491693196,21.01038698777537,-128.34059634857107,21.00661065287005,21.009547785737052,21.010135226172824,21.006610652870055,-128.3405963486426,21.00661065287004,21.009914935470086,21.006610652870055,21.008813491693182,21.00991493547009,20.88846915861648,-128.3405963486591,21.00661065287005,21.026667337215013,20.852627110538872,-128.34059634863175,21.00954778573651,21.006610652866733,21.006610652869938,21.00991493546832,21.009547785737382,noida_sector_1,363.0,361.9523212845146,Winter,1
21.812474414679016,21.812474414678892,21.812092865162448,21.812703345289368,21.81132977175708,21.811329771757038,21.811329771757066,21.812092865162494,21.81132977175719,-133.39563420177848,21.812092865161453,21.8113297717572,21.812092865161453,-133.3956347762424,21.81285596607076,-133.3956347779568,21.814944051675205,21.809040536551578,21.81132977175665,21.84252238071081,21.78852519167949,48.46974462438443,22.79269808471233,21.79859227907161,21.809040536553503,21.812092865159872,21.809040536553482,21.81209286515987,21.799178598643,21.806067454858436,-133.39563454538668,21.81132977175763,21.80904053655401,21.811329771757613,21.809040536554036,21.811329771757617,21.81296498110014,-133.39563454484428,21.809040536554043,21.81209286516112,21.812703345288586,21.80904053655405,-133.39563454491858,21.809040536554043,21.812474414680317,21.809040536554036,21.811329771757627,21.81247441468032,21.686389157943452,-133.39563454493566,21.80904053655404,21.840439080816886,21.617064800339115,-133.39563454490738,21.812092865160544,21.809040536550615,21.809040536554004,21.812474414678167,21.81209286516149,noida_sector_1,371.0,370.05403513441695,Winter,1
24.67666623448936,24.676666234489264,24.676236328240908,24.67692417925289,24.675376522084765,24.660286308793335,24.67537652208478,24.676236328240996,24.675376522084928,-150.20217074113742,24.676236328239856,24.675376522084914,24.676236328239597,-150.20217139055143,24.677096142850683,-150.20217139075814,24.71596383065021,24.672797154332216,24.67537652208425,24.710725186705435,24.649529776894532,86.68643776437969,24.67623632823718,24.61404354380596,24.672797154333686,24.676236328237938,24.67279715433435,24.663020854057155,24.661604364291637,24.669407119184417,-150.20217111351866,24.675376522085376,24.672797154334983,24.675376522085365,24.672797154334294,24.675376522085358,24.677218974200926,-150.20217111328873,24.67279715433435,24.676236328239362,24.676924179252033,24.67279715433437,-150.2021711133727,24.67279715433437,24.676666234490877,24.67279715433437,24.675376522085404,24.676666234490888,24.53402643303821,-150.20217111339207,24.67279715433437,24.737743018901213,24.596915767719555,-150.20217111336,24.676236328238492,24.672797154330464,24.672797154334763,24.676666234488522,24.67623632823992,noida_sector_1,417.0,416.1306372887156,Winter,1
18.320873002367563,18.30330138769935,18.320552215666552,18.321065475145268,18.31991064699602,18.31991064699598,18.319910646996004,18.3205522156666,18.319910646996103,-112.16991516330168,18.320552215665717,18.319910646996146,18.320552215665824,-112.1699156433356,18.420881362312162,-112.16991564389399,18.325339175467033,18.317985978827267,18.319910646995666,18.320552215663884,18.319910646995652,24.905064952052143,19.429236087864055,18.284574284523316,18.338302295271145,18.295216328812387,18.31798597882888,18.30923479349617,18.31991064699744,18.31802314603471,-112.16991545502455,18.319910646996483,18.317985978829334,18.319910646996487,18.317985978829313,18.319910646996494,18.321285444729806,-112.16991545564701,18.317985978829327,18.320552215665494,18.32106547514461,18.31798597882932,-112.16991545570937,18.317985978829316,18.320873002368735,18.31798597882932,18.319910646996483,18.320873002368675,18.21497033264085,-112.16991545572378,18.31798597882932,18.319910646996487,17.756663456967424,-112.1699154557,18.32055221566501,18.31798597882645,18.726085058112698,18.320873002367414,18.320552215665806,noida_sector_1,342.0,341.93631951871566,Winter,1
